번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),업무구분명,상세업무구분명,권리주체일련번호,총직원수
9675,동물병원,02_03_01_P,3020000,,2012-03-07,,1,영업/정상,0,정상,,,,,707-2235,94.77,,서울특별시 용산구 산천동 202번지 삼성테마트 119호,"서울특별시 용산구 원효로 51, 119호 (산천동, 삼성테마트)",4359,민트동물병원,2019-12-06 13:07,U,2019-12-08 2:40,,195547.1403,447976.7759,동물병원,,0,
9676,동물병원,02_03_01_P,3020000,,2012-06-20,,1,영업/정상,0,정상,,,,,797-6677,140.4,,서울특별시 용산구 이태원동 531,"서울특별시 용산구 녹사평대로 210, 지하1, 1, 2층층 일부호 (이태원동)",4345,이태원동물병원,2023-08-08 14:47,U,2023-08-10 2:40,,198802.4761,448239.8207,동물병원,,L00,0
9677,동물병원,02_03_01_P,3020000,,2013-10-28,,1,영업/정상,0,정상,,,,,02-790-7508,42.75,,서울특별시 용산구 용산동2가 45-1번지 106호,"서울특별시 용산구 신흥로 54, 106호 (용산동2가, 북동연립)",4339,퍼스동물병원,2019-03-06 14:09,U,2019-03-08 2:40,,198855.0321,448982.6334,동물병원,,0,
9678,동물병원,02_03_01_P,3020000,,2016-10-21,,1,영업/정상,0,정상,,,,,02-792-2561,48,,서울특별시 용산구 용산동5가 24번지 파크타워 지하1층 비21호,"서울특별시 용산구 서빙고로 67, 지하1층 비21호 (용산동5가, 파크타워)",4385,바다동물병원(Bada Animal Hospital),2019-03-06 14:11,U,2019-03-08 2:40,,197338.9151,446893.4844,동물병원,,0,
9679,동물병원,02_03_01_P,3020000,,2016-12-15,,1,영업/정상,0,정상,,,,,02-793-0075,248.47,,서울특별시 용산구 이촌동 302-88 지상1층 101호,"서울특별시 용산구 이촌로64길 24, 지상1층 101호 (이촌동)",4427,24시 시유동물메디컬센터,2022-08-11 17:55,U,2022-08-13 2:40,,197270.0423,446419.9232,동물병원,,0,0
9680,동물병원,02_03_01_P,3020000,,2017-03-08,,1,영업/정상,0,정상,,,,,02-749-7588,40.51,,서울특별시 용산구 이촌동 300-23번지 한강맨션 11동 102호,"서울특별시 용산구 이촌로 248, 11동 102호 (이촌동, 한강맨션)",4426,베이동물병원,2019-03-06 14:12,U,2019-03-08 2:40,,197722.571,446344.5912,동물병원,,0,
9681,동물병원,02_03_01_P,3020000,,2017-09-26,,1,영업/정상,0,정상,,,,,02-792-8275,224.4,,서울특별시 용산구 한남동 29-6 아이리스프라자 지상3층,"서울특별시 용산구 독서당로 81-1, 아이리스프라자 지상3층 (한남동)",4419,더힐동물의료센터,2023-12-05 9:04,U,2023-12-07 2:40,,200779.182,448049.1957,동물병원,,0,0
9682,동물병원,02_03_01_P,3020000,,2018-05-14,,1,영업/정상,0,정상,,,,,02-797-1275,73,,서울특별시 용산구 한강로3가 63-389 용산시티파크1단지 101동 101호,"서울특별시 용산구 서빙고로 35, 101동 101호 (한강로3가, 용산시티파크1단지)",4385,워너비동물병원 용산점,2022-04-28 10:27,U,2022-04-30 2:40,,197202.8463,446986.4116,동물병원,,0,0
9683,동물병원,02_03_01_P,3020000,,2009-04-15,,1,영업/정상,0,정상,,,,,798-7512,49.58,,"서울특별시 용산구 이촌동 301-263 렉스상가 8-1,8-2호","서울특별시 용산구 이촌로 300, 렉스상가 8-1,8-2호 (이촌동)",4425,금강동물병원,2021-07-19 15:33,U,2021-07-21 2:40,,198165.7679,446185.2445,동물병원,,0,0
9684,동물병원,02_03_01_P,3020000,,2009-05-01,,1,영업/정상,0,정상,,,,,792-7585,0,,서울특별시 용산구 이태원동 225-93번지,서울특별시 용산구 회나무로13길 6 (이태원동),4344,라온동물병원,2019-03-06 14:02,U,2019-03-08 2:40,,199007.7691,448599.201,동물병원,,0,
9685,동물병원,02_03_01_P,3020000,,2010-10-29,,1,영업/정상,0,정상,,,,,773-1119,74.43,,서울특별시 용산구 후암동 244-11,서울특별시 용산구 후암로 32 (후암동),4331,아프리카동물병원,2021-08-02 10:04,U,2021-08-04 2:40,,197980.8683,449605.4348,동물병원,,0,0
9686,동물병원,02_03_01_P,3020000,,2011-01-26,,1,영업/정상,0,정상,,,,,713-0053,32.4,,서울특별시 용산구 원효로1가 133-3번지 리첸시아 용산 A동 106호,"서울특별시 용산구 백범로 341, A동 지상1층 106호 (원효로1가, 리첸시아 용산)",4315,엉클장동물병원,2019-03-06 14:03,U,2019-03-08 2:40,,197045.8495,448447.559,동물병원,,0,
9687,동물병원,02_03_01_P,3020000,,2005-06-24,,1,영업/정상,0,정상,,,,,792-7602,107.5,,서울특별시 용산구 이태원동 21-1 태광빌딩 1층,"서울특별시 용산구 보광로 90, 태광빌딩 1층 (이태원동)",4406,청화종합동물병원,2023-06-28 20:38,U,2023-06-30 2:40,,199561.7253,447651.5139,동물병원,,0,0
9688,동물병원,02_03_01_P,3020000,,2005-11-04,,1,영업/정상,0,정상,,,,,795-2184,36.19,,서울특별시 용산구 한남동 653-26번지,서울특별시 용산구 대사관로 32 (한남동),4403,펫토이동물병원,2019-03-06 14:01,U,2019-03-08 2:40,,200079.1088,447917.9471,동물병원,,0,
9689,동물병원,02_03_01_P,3020000,,2002-12-23,,1,영업/정상,0,정상,,,,,778-7582,51.4,,서울특별시 용산구 후암동 63-1번지 지상1층,"서울특별시 용산구 후암로 51, 지상1층 (후암동)",4325,남산동물병원,2019-03-06 13:57,U,2019-03-08 2:40,,197907.2425,449803.8996,동물병원,,0,
9690,동물병원,02_03_01_P,3020000,,2002-12-23,,1,영업/정상,0,정상,,,,,711-4527,0,,서울특별시 용산구 효창동 70-11번지,서울특별시 용산구 백범로 293 (효창동),4317,효창동물병원,2019-03-06 13:57,U,2019-03-08 2:40,,196561.8919,448563.4557,동물병원,,0,
9691,동물병원,02_03_01_P,3230000,,2015-07-01,,1,영업/정상,0,정상,,,,,02-473-0577,0,,서울특별시 송파구 풍납동 257-95,서울특별시 송파구 토성로 30-1 (풍납동),5536,청담동물병원,2022-12-05 13:48,U,2022-12-07 2:40,,209976.1534,447559.1311,동물병원,,0,0
9692,동물병원,02_03_01_P,3230000,,2015-12-02,,1,영업/정상,0,정상,,,,,02-6401-1512,0,,서울특별시 송파구 문정동 620 송파 푸르지오시티,"서울특별시 송파구 새말로 62, 송파 푸르지오시티 110호 (문정동)",5841,키다리동물병원,2022-12-05 13:49,U,2022-12-07 2:40,,210654.5062,442070.5757,동물병원,,0,0
9693,동물병원,02_03_01_P,3000000,,2001-12-11,,1,영업/정상,0,정상,,,,,02-744-9098,0,,서울특별시 종로구 창신동 80-1,서울특별시 종로구 지봉로 53-1 (창신동),,해동물병원,2020-11-10 13:02,U,2020-11-17 2:40,,201300.6173,452512.2341,동물병원,,0,
9694,동물병원,02_03_01_P,3000000,,2002-10-25,,1,영업/정상,0,정상,,,,,391-4575,46.22,,서울특별시 종로구 홍지동 127-7번지 5통5반 지층 3호,서울특별시 종로구 자하문로 293 (홍지동),3021,북악동물병원,2019-04-29 17:31,U,2019-05-01 2:40,,196420.1408,455175.0414,동물병원,,0,
9695,동물병원,02_03_01_P,3120000,,2009-05-12,,1,영업/정상,0,정상,,,,,307-3335,0,,서울특별시 서대문구 북가좌동 333-7번지 302호,서울특별시 서대문구 응암로 117 (북가좌동),3677,초콜릿종합동물병원,2019-01-11 14:24,U,2019-01-13 2:40,,192288.3919,453428.9874,동물병원,,0,
9696,동물병원,02_03_01_P,3120000,,2011-08-30,,1,영업/정상,0,정상,,,,,303-1114,0,,서울특별시 서대문구 남가좌동 338-39번지,서울특별시 서대문구 증가로 111 (남가좌동),3692,한스동물병원,2019-01-11 14:25,U,2019-01-13 2:40,,193291.6317,452709.1734,동물병원,,0,
9697,동물병원,02_03_01_P,3120000,,2011-10-18,,1,영업/정상,0,정상,,,,,02-305-8275,0,,서울특별시 서대문구 북가좌동 304-29,서울특별시 서대문구 거북골로 178 (북가좌동),3691,가재울봉쥬르동물병원,2023-04-17 16:22,U,2023-04-19 2:40,,192059.6355,452769.0241,동물병원,,0,0
9698,동물병원,02_03_01_P,3120000,,2012-05-15,,1,영업/정상,0,정상,,,,,302-3275,0,,서울특별시 서대문구 북가좌동 306-21번지,서울특별시 서대문구 응암로 66 (북가좌동),3691,두리틀동물병원,2019-02-14 18:24,U,2019-02-16 2:40,,192051.7397,452952.7526,동물병원,,0,
9699,동물병원,02_03_01_P,3230000,,1990-08-08,,1,영업/정상,0,정상,,,,,02-404-6123,21.45,,서울특별시 송파구 오금동 39-1,서울특별시 송파구 오금로35길 44 (오금동),5660,이재풍동물병원,2022-12-05 13:09,U,2022-12-07 2:40,,211360.4929,444924.3734,동물병원,,0,0
9700,동물병원,02_03_01_P,3230000,,1991-02-18,,1,영업/정상,0,정상,,,,,02-402-5746,0,,서울특별시 송파구 가락동 190-6 무영빌딩,"서울특별시 송파구 동남로18길 23, 무영빌딩 (가락동)",5783,영국동물병원,2022-12-05 13:10,U,2022-12-07 2:40,,211698.2008,443566.9701,동물병원,,0,0
9701,동물병원,02_03_01_P,3180000,,2018-06-22,,1,영업/정상,0,정상,,,,,02-2676-7582,0,,서울특별시 영등포구 양평동1가 28-3,"서울특별시 영등포구 영등포로 85-1, 1, 2, 지층 (양평동1가)",7262,24시 수 동물메디컬센터,2024-01-26 10:48,U,2024-01-28 2:40,,190309.6638,446683.9745,동물병원,,0,0
9702,동물병원,02_03_01_P,3000000,,2006-03-27,,1,영업/정상,0,정상,,,,,3917502,0,,서울특별시 종로구 홍지동 126-8,서울특별시 종로구 자하문로 305 (홍지동),,올리브동물병원,2024-04-26 10:03,U,2024-04-28 2:40,,196308.2156,455218.7575,동물병원,,0,0
9703,동물병원,02_03_01_P,3000000,,2008-03-06,,1,영업/정상,0,정상,,,,,3676-1190,42.58,,서울특별시 종로구 숭인동 52-8번지,서울특별시 종로구 지봉로 96-3 (숭인동),,우리동물병원,2008-03-14 10:32,I,2018-08-31 23:59,,201312.3245,452934.4707,동물병원,,0,
9704,동물병원,02_03_01_P,3000000,,2009-07-08,,1,영업/정상,0,정상,,,,,02-735-7530,45,,서울특별시 종로구 내자동 125-3번지,서울특별시 종로구 사직로12길 2 (내자동),,누리봄동물병원,2009-07-08 11:53,I,2018-08-31 23:59,,197374.3476,452611.4526,동물병원,,0,
9705,동물병원,02_03_01_P,3000000,,2016-02-11,,1,영업/정상,0,정상,,,,,722-8275,0,,서울특별시 종로구 통인동 147-7 씨에스코즈빌,"서울특별시 종로구 자하문로 35-3, 씨에스코즈빌 101호 (통인동)",3040,광화문동물병원,2020-07-31 15:26,U,2020-08-02 2:40,,197383.1975,452972.1186,동물병원,,0,
9706,동물병원,02_03_01_P,3000000,,2017-11-16,,1,영업/정상,0,정상,,,,,,0,,서울특별시 종로구 홍파동 42-13 경희궁자이 2단지 상가동 2229호,"서울특별시 종로구 송월길 99, 상가동 2층 2229호 (홍파동, 경희궁자이 2단지)",3165,경희궁 바른 동물병원,2023-03-31 9:34,U,2023-05-26 8:48,,196711.2568,452060.8605,동물병원,,0,0
9707,동물병원,02_03_01_P,3230000,,2004-02-03,,1,영업/정상,0,정상,,,,,02-409-7533,149,,서울특별시 송파구 가락동 175-14 연암빌딩,"서울특별시 송파구 오금로 422, 연암빌딩 1층 (가락동)",5770,에버펫 동물병원,2022-12-05 13:22,U,2022-12-07 2:40,,212024.6305,443845.0049,동물병원,,0,0
9708,동물병원,02_03_01_P,3230000,,2004-10-13,,1,영업/정상,0,정상,,,,,02-415-7114,296.69,,서울특별시 송파구 송파동 146-6,"서울특별시 송파구 가락로 210, 1층 101호 (송파동)",5671,송이종합동물병원,2022-12-05 13:23,U,2022-12-07 2:40,,210230.9221,444982.6233,동물병원,,0,0
9709,동물병원,02_03_01_P,3120000,,2018-06-01,,1,영업/정상,0,정상,,,,,02-373-7500,92.04,,서울특별시 서대문구 북가좌동 300-2,"서울특별시 서대문구 응암로 76, 102호 (북가좌동)",3683,위드 동물병원,2023-02-08 10:51,U,2023-02-11 2:40,,192107.3676,453041.99,동물병원,,0,0
9710,동물병원,02_03_01_P,3230000,,2016-06-21,,1,영업/정상,0,정상,,,,,02-400-8575,264,,서울특별시 송파구 문정동 85 어은회관,"서울특별시 송파구 새말로 125, 어은회관 (문정동)",5809,송파바로동물병원,2022-12-05 13:50,U,2022-12-07 2:40,,211255.7596,442338.1156,동물병원,,0,0
9711,동물병원,02_03_01_P,3230000,,2016-06-29,,1,영업/정상,0,정상,,,,,02-448-7588,220.8,,서울특별시 송파구 문정동 57-3,서울특별시 송파구 새말로5길 17 (문정동),5807,송파스마일동물병원,2022-12-05 13:50,U,2022-12-07 2:40,,210894.0452,442447.6514,동물병원,,0,0
9712,동물병원,02_03_01_P,3230000,,2016-09-09,,1,영업/정상,0,정상,,,,,02-443-8898,0,,서울특별시 송파구 거여동 290-3 우토 파크빌딩,"서울특별시 송파구 양산로4길 13, 우토 파크빌딩 (거여동)",5779,마루동물병원,2022-12-05 13:51,U,2022-12-07 2:40,,212732.2246,443096.7864,동물병원,,0,0
9713,동물병원,02_03_01_P,3180000,,2000-05-19,,1,영업/정상,0,정상,,,,,841-0075,40.5,,서울특별시 영등포구 신길동 95-39번지,서울특별시 영등포구 영등포로76길 1 (신길동),7352,참 동물병원,2017-03-23 10:02,I,2018-08-31 23:59,,192844.1054,445716.6102,동물병원,,0,0
9714,동물병원,02_03_01_P,3180000,,2001-06-15,,1,영업/정상,0,정상,,,,,849-6509,82.5,,서울특별시 영등포구 신길동 232-15,서울특별시 영등포구 신길로 168 (신길동),7362,우신종합동물병원,2023-04-03 18:31,U,2023-04-05 2:40,,192081.3914,445002.6885,동물병원,,0,0
9715,동물병원,02_03_01_P,3180000,,2017-02-16,,1,영업/정상,0,정상,,,,,02-2635-2475,,,"서울특별시 영등포구 당산동5가 11-30 1,2층","서울특별시 영등포구 양평로 5, 1,2층 (당산동5가, 성원빌딩)",7214,이든동물의료센터,2023-03-07 16:01,U,2023-03-09 2:40,,191537.0036,447765.0302,동물병원,,0,0
9716,동물병원,02_03_01_P,3180000,,2017-05-22,,1,영업/정상,0,정상,,,,,02-848-7975,0,,서울특별시 영등포구 신길동 2039 상가동 C119호,"서울특별시 영등포구 신풍로 77, 상가동 C119호 (신길동, 래미안에스티움)",7390,신길 온동물병원,2020-08-06 10:32,U,2020-08-08 2:40,,192287.0596,444303.222,동물병원,,0,0
9717,동물병원,02_03_01_P,3230000,,2017-08-14,,1,영업/정상,0,정상,,,,,02-419-7571,185.6,,서울특별시 송파구 송파동 135-2,"서울특별시 송파구 백제고분로 432, 2층 (송파동)",5662,송파원동물병원,2024-01-19 10:33,U,2024-01-21 2:40,,209821.4712,445231.7014,동물병원,,0,0
9718,동물병원,02_03_01_P,3230000,,2018-02-12,,1,영업/정상,0,정상,,,,,02-420-0975,0,,서울특별시 송파구 잠실동 242-4 리치빌딩 1층,"서울특별시 송파구 석촌호수로 108, 리치빌딩 1층 (잠실동)",5566,신천동물병원,2023-12-13 14:23,U,2023-12-15 2:40,,207786.2939,445052.1761,동물병원,,0,0
9719,동물병원,02_03_01_P,3230000,,2018-02-12,,1,영업/정상,0,정상,,,,,02-403-7582,0,,서울특별시 송파구 문정동 624 송파아이파크 1동 E204호,"서울특별시 송파구 법원로 55, 송파아이파크 1층 E204호 (문정동)",5841,송파데일리동물병원,2022-12-05 13:53,U,2022-12-07 2:40,,210698.85,441971.2713,동물병원,,0,0
9720,동물병원,02_03_01_P,3230000,,2018-04-13,,1,영업/정상,0,정상,,,,,02-431-7575,0,,"서울특별시 송파구 장지동 881-5 에스비트램스퀘어 203,204호","서울특별시 송파구 위례광장로 200, 에스비트램스퀘어 203,204호 (장지동)",5849,위례S동물의료센터,2022-12-05 13:53,U,2022-12-07 2:40,,212569.2523,442123.3049,동물병원,,0,0
9721,동물병원,02_03_01_P,3230000,,2018-07-02,,1,영업/정상,0,정상,,,,,02-2039-2575,0,,서울특별시 송파구 석촌동 15 제우빌딩 2층 202호,"서울특별시 송파구 백제고분로 293, 제우빌딩 2층 202호 (석촌동)",5614,닥터캣 고양이병원,2024-03-25 10:10,U,2024-03-27 2:40,,208682.9466,444522.2611,동물병원,,0,0
9722,동물병원,02_03_01_P,3230000,,2011-10-12,,1,영업/정상,0,정상,,,,,02-2043-7582,0,,서울특별시 송파구 오금동 17 왕천빌딩 1층,"서울특별시 송파구 양재대로 1148, 왕천빌딩 1층 (오금동)",5657,유앤동물의료원,2022-12-05 13:37,U,2022-12-07 2:40,,211187.2854,445282.8152,동물병원,,0,0
9723,동물병원,02_03_01_P,3230000,,2012-04-16,,1,영업/정상,0,정상,,,,,02-419-7580,198,,서울특별시 송파구 석촌동 217 달성빌딩,"서울특별시 송파구 삼학사로 34, 달성빌딩 (석촌동)",5679,이룸동물병원,2022-12-05 13:37,U,2022-12-07 2:40,,208510.82,444231.795,동물병원,,0,0
9724,동물병원,02_03_01_P,3230000,,2012-08-14,,1,영업/정상,0,정상,,,,,02-419-1010,48.37,,"서울특별시 송파구 잠실동 22-6 리센츠상가 1층 C13,C14호","서울특별시 송파구 올림픽로 145, 리센츠 상가동 1층 C13,C14호 (잠실동)",5502,리센츠 스타 동물병원,2022-12-05 13:38,U,2022-12-07 2:40,,207624.4247,445533.4396,동물병원,,0,0
9725,동물병원,02_03_01_P,3230000,,2013-05-15,,1,영업/정상,0,정상,,,,,02-418-0724,0,,서울특별시 송파구 잠실동 175-6 J타워 202호,"서울특별시 송파구 올림픽로 76, J타워 202호 (잠실동)",5556,24시잠실ON동물의료센터,2023-11-01 9:59,U,2023-11-03 2:40,,206916.7584,445485.4448,동물병원,,0,0
9726,동물병원,02_03_01_P,3230000,,2013-07-23,,1,영업/정상,0,정상,,,,,02-6925-5475,0,,"서울특별시 송파구 신천동 11 장미c상가 내제2층 203호, 내제2층 204동 3호","서울특별시 송파구 올림픽로35길 94, 신천동동 내제2층층 203호 (신천동, 장미3차맨션)",5504,킴리동물병원,2022-12-05 13:39,U,2022-12-07 2:40,,209001.8448,446426.8142,동물병원,,0,0
9727,동물병원,02_03_01_P,3230000,,2013-12-31,,1,영업/정상,0,정상,,,,,02-414-7975,60.14,,서울특별시 송파구 석촌동 174-12 청호빌딩 1층 2호,"서울특별시 송파구 송파대로 441, 청호빌딩 1층 2호 (석촌동)",5616,석촌동물병원,2022-12-05 13:40,U,2022-12-07 2:40,,209318.049,444847.9038,동물병원,,0,0
9728,동물병원,02_03_01_P,3230000,,2014-05-21,,1,영업/정상,0,정상,,,,,02-2203-7975,0,,서울특별시 송파구 석촌동 2-9 금보 1층,"서울특별시 송파구 삼학사로 88, 금보 1층 (석촌동)",5612,잠실베스트동물메디컬센터,2023-07-13 9:28,U,2023-07-16 2:40,,208542.1416,444755.6169,동물병원,,0,0
9729,동물병원,02_03_01_P,3230000,,2014-06-11,,1,영업/정상,0,정상,,,,,02-431-0275,107.47,,서울특별시 송파구 문정동 4-2 성해아파트상가 1층,"서울특별시 송파구 송이로 186, 상가동 1호 (문정동, 성해아파트)",5796,문정탑동물병원,2022-12-05 13:43,U,2022-12-07 2:40,,211133.0284,443191.9635,동물병원,,0,0
9730,동물병원,02_03_01_P,3230000,,2014-09-01,,1,영업/정상,0,정상,,,,,02-424-7552,0,,서울특별시 송파구 삼전동 22-6 1층,"서울특별시 송파구 석촌호수로 146, 1층 (삼전동)",5600,행복한 우리아이 동물병원,2023-01-02 9:51,U,2023-01-04 2:40,,208168.0563,444967.4448,동물병원,,0,0
